Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval,Bytes per Packet,Packets per Second,Bytes per Second,Destination Common Port Usage,Flags Count,SYN Count,ACK Count,FIN Count,Is HTTP,Is Internal IP,Direction,Short Duration,Single Packet
9.001525,61839,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.500762499999837,3.00264099999913,5.998884000000544,44.66666666666666,0.3332768614207037,14.886366476791432,0,1,1,0,0,0,1,outbound,0,0
1.039328,54368,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.5196640000212938,0.5180819999659434,0.5212460000766441,44.666666666666664,2.8864804950891343,128.92946211398134,0,1,1,0,0,0,1,outbound,0,0
9.006457,54360,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.503228500019759,3.008105000015348,5.99835200002417,44.66666666666666,0.3330943566376878,14.87821459648339,0,1,1,0,0,0,1,outbound,0,0
1509701.259393,51816,8080,TCP,SYN,6,268,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,301940.2518786,2.9985520001500845,1509683.263485,44.66666666666666,3.97429621434667e-06,0.0001775185642408,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,50629,DATA-TEXT-LINES,"PSH,ACK",1,436,436.0,0.0,436,436,3.545823302632282,3.545823302632282,3.545823302632282,0.0,0.0,0.0,436.0,1000000.0,436000000.0,0,2,0,1,0,0,0,outbound,1,1
1e-06,49601,8080,TCP,SYN,1,46,46.0,0.0,46,46,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1000000.0,46000000.0,0,1,1,0,0,0,1,outbound,1,1
1.038604,4143,49604,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0.0,0.0,0.5193020000006072,0.517972000001464,0.5206319999997504,40.0,2.8884926304924683,115.53970521969875,0,2,0,1,0,0,0,inbound,0,0
1e-06,52484,8080,HTTP,"PSH,ACK",1,455,455.0,0.0,455,455,3.51611573374689,3.51611573374689,3.51611573374689,0.0,0.0,0.0,455.0,1000000.0,455000000.0,0,2,0,1,0,1,1,outbound,1,1
0.998296,51322,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.4991480000026058,0.4978140000021085,0.5004820000031032,44.666666666666664,3.0051207257166213,134.22872574867574,1,1,1,0,0,0,1,outbound,0,0
9.000564,55221,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.50028200000088,3.0013550000003306,5.999209000001429,44.66666666666666,0.3333124457533994,14.887955910318508,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,50719,DATA-TEXT-LINES,"PSH,ACK",1,352,352.0,0.0,352,352,3.500209789736093,3.500209789736093,3.500209789736093,0.0,0.0,0.0,352.0,1000000.0,352000000.0,0,2,0,1,0,0,0,outbound,1,1
1710314.206507,52566,8080,TCP,"FIN,SYN,ACK",8,316,39.5,5.634713834792322,34,46,0.0,0.0,0.0,244330.6009295714,0.1414820000063628,1709404.592956,39.5,4.677503098298247e-06,0.0001847613723827,0,3,1,1,1,0,1,outbound,0,0
