Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval,Label,Bytes per Packet,Packets per Second,Bytes per Second,Destination Common Port Usage,Flags Count,SYN Count,ACK Count,FIN Count,Is HTTP,Is Internal IP,Direction,Short Duration,Single Packet
0.99928,52934,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4996399999945424,0.4979560000356287,0.5013239999534562,Dridex,44.666666666666664,3.002161556320551,134.09654951565128,1,1,1,0,0,0,1,outbound,0,0
0.999299,443,52934,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4996495000086725,0.4980419999919832,0.5012570000253618,Dridex,34.0,3.0021044752371413,102.0715521580628,0,2,0,1,0,0,0,outbound,0,0
1.219867,52935,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6099335000035353,0.6083649999927729,0.6115020000142977,Benign,44.666666666666664,2.459284495768801,109.84804081100644,0,1,1,0,0,0,1,outbound,0,0
1.219215,8043,52935,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6096074999659322,0.6078099999576807,0.6114049999741837,Benign,40.0,2.4605996481342505,98.42398592537002,0,2,0,1,0,0,0,outbound,0,0
1.019302,52936,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5096509999711998,0.5086840000003576,0.5106179999420419,Dridex,44.666666666666664,2.9431905362689372,131.46251062001252,0,1,1,0,0,0,1,outbound,0,0
1.01936,4143,52936,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5096800000173971,0.5085899999830872,0.510770000051707,Dridex,40.0,2.9430230733008944,117.72092293203578,0,2,0,1,0,0,0,outbound,0,0
1.150908,52937,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5754539999761619,0.572061000042595,0.5788469999097288,Benign,44.666666666666664,2.6066375418365326,116.42981020203179,0,1,1,0,0,0,1,outbound,0,0
1.149913,8043,52937,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.574956500029657,0.5719590000808239,0.5779539999784902,Benign,40.0,2.6088930206024283,104.35572082409713,0,2,0,1,0,0,0,outbound,0,0
1.009034,52938,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.504516999993939,0.5014159999554977,0.5076180000323802,Dridex,44.666666666666664,2.9731406473914657,132.80028225015212,1,1,1,0,0,0,1,outbound,0,0
1.009114,443,52938,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.5045569999492727,0.5014419999206439,0.5076719999779016,Dridex,34.0,2.9729049443373095,101.07876810746852,0,2,0,1,0,0,0,outbound,0,0
1.240527,52939,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6202635000227019,0.6188339999644086,0.6216930000809953,Benign,44.666666666666664,2.4183270497135494,108.01860822053854,0,1,1,0,0,0,1,outbound,0,0
1.240276,8043,52939,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6201379999984056,0.618622999987565,0.6216530000092462,Benign,40.0,2.4188164569821557,96.75265827928622,0,2,0,1,0,0,0,outbound,0,0
1.029326,52940,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5146630000090227,0.5113539999583736,0.5179720000596717,Dridex,44.666666666666664,2.9145285361488975,130.18227461465077,0,1,1,0,0,0,1,outbound,0,0
1.029446,4143,52940,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.514723000000231,0.5112070000031963,0.5182389999972656,Dridex,40.0,2.91418879669259,116.56755186770359,0,2,0,1,0,0,0,outbound,0,0
1.140591,52941,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5702954999869689,0.5692749998997897,0.5713160000741482,Benign,44.666666666666664,2.630215388338151,117.48295401243742,0,1,1,0,0,0,1,outbound,0,0
1.139864,8043,52941,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5699320000130683,0.5689230000134557,0.5709410000126809,Benign,40.0,2.631892927577325,105.275717103093,0,2,0,1,0,0,0,outbound,0,0
0.998515,52942,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4992574999923818,0.4981530000222847,0.5003619999624789,Dridex,44.666666666666664,3.004461625513888,134.19928593962032,1,1,1,0,0,0,1,outbound,0,0
0.9985,443,52942,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4992499999934807,0.4981290000723675,0.500370999914594,Dridex,34.0,3.00450676014021,102.15322984476714,0,2,0,1,0,0,0,outbound,0,0
1.241047,52943,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6205235000234097,0.6190620000706986,0.6219849999761209,Benign,44.666666666666664,2.4173137681328747,107.97334830993508,0,1,1,0,0,0,1,outbound,0,0
1.240704,8043,52943,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6203519999980927,0.6188619999447837,0.6218420000514016,Benign,40.0,2.417982048901269,96.71928195605075,0,2,0,1,0,0,0,outbound,0,0
1.01956,52944,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5097800000221469,0.5082470000488684,0.5113129999954253,Dridex,44.666666666666664,2.9424457609164736,131.4292439876025,0,1,1,0,0,0,1,outbound,0,0
1.019534,4143,52944,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5097669999813661,0.5085259999614209,0.5110080000013113,Dridex,40.0,2.9425207987178457,117.70083194871383,0,2,0,1,0,0,0,outbound,0,0
1.160639,52945,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.580319500004407,0.579397999914363,0.581241000094451,Benign,44.666666666666664,2.5847830376197938,115.45364234701746,0,1,1,0,0,0,1,outbound,0,0
1.161007,8043,52945,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5805035000084899,0.5799569999799132,0.5810500000370666,Benign,40.0,2.5839637487112483,103.35854994844993,0,2,0,1,0,0,0,outbound,0,0
0.99854,52946,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4992699999711476,0.49790600000415,0.5006339999381453,Dridex,44.666666666666664,3.004386404150059,134.195926052036,1,1,1,0,0,0,1,outbound,0,0
0.99862,443,52946,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.499309999984689,0.4979380000149831,0.500681999954395,Dridex,34.0,3.0041457210951115,102.1409545172338,0,2,0,1,0,0,0,outbound,0,0
1.230189,52947,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6150945000117645,0.6112330000614747,0.6189559999620542,Benign,44.666666666666664,2.438649670904227,108.92635196705547,0,1,1,0,0,0,1,outbound,0,0
1.229709,8043,52947,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6148544999887235,0.6111359999049455,0.6185730000725016,Benign,40.0,2.439601564272523,97.58406257090093,0,2,0,1,0,0,0,outbound,0,0
1.039237,52948,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5196185000240803,0.5180490000639111,0.5211879999842495,Dridex,44.666666666666664,2.886733247565281,128.94075172458255,0,1,1,0,0,0,1,outbound,0,0
1.039084,4143,52948,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5195420000236481,0.5163750000065193,0.522709000040777,Dridex,40.0,2.8871583048146254,115.48633219258502,0,2,0,1,0,0,0,outbound,0,0
1.139794,52949,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5698969999793917,0.5692809999454767,0.5705130000133067,Benign,44.666666666666664,2.63205456424582,117.56510386964662,0,1,1,0,0,0,1,outbound,0,0
1.139778,8043,52949,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5698889999766834,0.5688150000059977,0.5709629999473691,Benign,40.0,2.6320915125577087,105.28366050230835,0,2,0,1,0,0,0,outbound,0,0
1.008168,52950,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5040839999564923,0.5004159999080002,0.5077520000049844,Dridex,44.666666666666664,2.975694527102626,132.91435554391728,1,1,1,0,0,0,1,outbound,0,0
1.008154,443,52950,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.5040770000196062,0.5004109999863431,0.5077430000528693,Dridex,34.0,2.9757358498800777,101.17501889592265,0,2,0,1,0,0,0,outbound,0,0
1.240341,52951,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.620170500013046,0.6192060000030324,0.6211350000230595,Benign,44.666666666666664,2.418689699042441,108.03480655722903,0,1,1,0,0,0,1,outbound,0,0
1.240089,8043,52951,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.62004450004315,0.618826000019908,0.6212630000663921,Benign,40.0,2.419181203929718,96.76724815718872,0,2,0,1,0,0,0,outbound,0,0
1.029084,52952,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5145420000189915,0.5109769999980927,0.5181070000398904,Dridex,44.666666666666664,2.9152139183973316,130.21288835508082,0,1,1,0,0,0,1,outbound,0,0
1.029016,4143,52952,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5145079999929294,0.5099580000387505,0.5190579999471083,Dridex,40.0,2.915406563163255,116.6162625265302,0,2,0,1,0,0,0,outbound,0,0
1.149562,52953,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.574780999973882,0.5713609999511391,0.5782009999966249,Benign,44.666666666666664,2.6096896035185577,116.5661356238289,0,1,1,0,0,0,1,outbound,0,0
1.149858,8043,52953,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5749289999948815,0.5710229999385774,0.5788350000511855,Benign,40.0,2.6090178091555654,104.36071236622261,0,2,0,1,0,0,0,outbound,0,0
0.999272,52954,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4996360000222921,0.4980529999593273,0.501219000085257,Dridex,44.666666666666664,3.002185591110328,134.09762306959465,1,1,1,0,0,0,1,outbound,0,0
0.999335,443,52954,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.499667500029318,0.4980579999973997,0.5012770000612363,Dridex,34.0,3.001996327557826,102.06787513696608,0,2,0,1,0,0,0,outbound,0,0
1.231201,52955,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6156005000229925,0.6120590000646189,0.6191419999813661,Benign,44.666666666666664,2.436645194407737,108.83681868354557,0,1,1,0,0,0,1,outbound,0,0
1.230853,8043,52955,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6154264999786392,0.6120520000113174,0.6188009999459609,Benign,40.0,2.43733410894721,97.4933643578884,0,2,0,1,0,0,0,outbound,0,0
1.039853,52956,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5199264999828301,0.5182720000157133,0.521580999949947,Dridex,44.666666666666664,2.88502317154444,128.86436832898497,0,1,1,0,0,0,1,outbound,0,0
1.039778,4143,52956,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5198890000465326,0.5194990000454709,0.5202790000475943,Dridex,40.0,2.8852312705212073,115.40925082084829,0,2,0,1,0,0,0,outbound,0,0
1.139944,52957,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5699720000266097,0.5689010000787675,0.571042999974452,Benign,44.666666666666664,2.631708224263648,117.54963401710961,0,1,1,0,0,0,1,outbound,0,0
1.139821,8043,52957,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.569910499965772,0.5689380000112578,0.5708829999202862,Benign,40.0,2.631992216321686,105.27968865286742,0,2,0,1,0,0,0,outbound,0,0
0.998849,52958,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4994244999834336,0.4979990000138059,0.5008499999530613,Dridex,44.666666666666664,3.0034569789828094,134.1544117278988,1,1,1,0,0,0,1,outbound,0,0
0.998825,443,52958,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.499412500008475,0.4980219999561086,0.5008030000608414,Dridex,34.0,3.0035291467474283,102.11999098941256,0,2,0,1,0,0,0,outbound,0,0
1.22085,52959,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6104249999625608,0.6092719999141991,0.6115780000109226,Benign,44.666666666666664,2.4573043371421552,109.75959372568293,0,1,1,0,0,0,1,outbound,0,0
1.220485,8043,52959,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6102424999698997,0.6089459999930114,0.611538999946788,Benign,40.0,2.4580392221125207,98.32156888450083,0,2,0,1,0,0,0,outbound,0,0
1.018814,52960,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5094069999759085,0.5081490000011399,0.5106649999506772,Dridex,44.666666666666664,2.9446002901412816,131.52547962631058,0,1,1,0,0,0,1,outbound,0,0
1.0186,4143,52960,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.509299999976065,0.5081459999782965,0.5104539999738336,Dridex,40.0,2.9452189279403105,117.80875711761242,0,2,0,1,0,0,0,outbound,0,0
1.139952,52961,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5699759999988601,0.5692699999781325,0.5706820000195876,Benign,44.666666666666664,2.63168975535812,117.5488090726627,0,1,1,0,0,0,1,outbound,0,0
1.139765,8043,52961,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5698825000436045,0.5698689999990165,0.5698960000881925,Benign,40.0,2.6321215338249555,105.28486135299822,0,2,0,1,0,0,0,outbound,0,0
1.018922,52962,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5094610000378452,0.5080740000121295,0.5108480000635609,Dridex,44.666666666666664,2.9442881790755324,131.5115386653738,1,1,1,0,0,0,1,outbound,0,0
1.018965,443,52962,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.5094824999687262,0.5081549999304116,0.5108100000070408,Dridex,34.0,2.944163931047681,100.10157365562115,0,2,0,1,0,0,0,outbound,0,0
1.23102,52963,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6155100000323728,0.6121470000362024,0.6188730000285432,Benign,44.666666666666664,2.437003460544914,108.85282123767283,0,1,1,0,0,0,1,outbound,0,0
1.230636,8043,52963,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6153180000255816,0.612089000060223,0.6185469999909401,Benign,40.0,2.4377638879408696,97.51055551763478,0,2,0,1,0,0,0,outbound,0,0
1.019203,52964,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.509601500001736,0.5079700000351295,0.5112329999683425,Dridex,44.666666666666664,2.943476422263278,131.47528019442643,0,1,1,0,0,0,1,outbound,0,0
1.020463,4143,52964,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.510231499967631,0.5078879999928176,0.5125749999424443,Dridex,40.0,2.9398420128902276,117.59368051560911,0,2,0,1,0,0,0,outbound,0,0
1.159591,52965,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5797954999725334,0.5784190000267699,0.5811719999182969,Benign,44.666666666666664,2.5871190790545975,115.55798553110536,0,1,1,0,0,0,1,outbound,0,0
1.159899,8043,52965,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5799494999810122,0.5790299999061972,0.5808690000558272,Benign,40.0,2.5864320945185746,103.45728378074298,0,2,0,1,0,0,0,outbound,0,0
0.998669,52966,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4993344999966211,0.4982169999275356,0.5004520000657067,Dridex,44.666666666666664,3.0039983217662707,134.1785917055601,1,1,1,0,0,0,1,outbound,0,0
0.998627,443,52966,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4993135000113398,0.4982569999992847,0.5003700000233948,Dridex,34.0,3.004124663162522,102.14023854752575,0,2,0,1,0,0,0,outbound,0,0
1.260168,52967,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6300839999457821,0.6284909999230877,0.6316769999684766,Benign,44.666666666666664,2.3806349629573202,106.33502834542696,0,1,1,0,0,0,1,outbound,0,0
1.259932,8043,52967,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6299659999785945,0.6282349999528378,0.6316970000043511,Benign,40.0,2.381080883730233,95.24323534920931,0,2,0,1,0,0,0,outbound,0,0
1.039257,52968,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5196284999838099,0.5180339999496937,0.5212230000179261,Dridex,44.666666666666664,2.886677693775457,128.9382703219704,0,1,1,0,0,0,1,outbound,0,0
1.039202,4143,52968,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5196009999490343,0.5180669999681413,0.5211349999299273,Dridex,40.0,2.886830471842818,115.47321887371272,0,2,0,1,0,0,0,outbound,0,0
1.160211,52969,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5801055000047199,0.579511999967508,0.5806990000419319,Benign,44.666666666666664,2.585736559987795,115.49623301278818,0,1,1,0,0,0,1,outbound,0,0
1.159896,8043,52969,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5799479999695905,0.5799329999135807,0.5799630000256002,Benign,40.0,2.586438784166856,103.45755136667425,0,2,0,1,0,0,0,outbound,0,0
0.999146,52970,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4995730000082403,0.498098999960348,0.5010470000561327,Dridex,44.666666666666664,3.002564189818105,134.11453381187533,1,1,1,0,0,0,1,outbound,0,0
0.999168,443,52970,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4995839999755844,0.4981239999178797,0.5010440000332892,Dridex,34.0,3.00249807840123,102.08493466564182,0,2,0,1,0,0,0,outbound,0,0
1.239951,52971,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6199754999834113,0.6187199999112636,0.621231000055559,Benign,44.666666666666664,2.4194504460256896,108.06878658914748,0,1,1,0,0,0,1,outbound,0,0
1.239689,8043,52971,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6198444999754429,0.6184329999377951,0.6212560000130907,Benign,40.0,2.419961780736943,96.79847122947771,0,2,0,1,0,0,0,outbound,0,0
1.019323,52972,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5096614999929443,0.5080320000415668,0.5112909999443218,Dridex,44.666666666666664,2.943129900924437,131.45980224129153,0,1,1,0,0,0,1,outbound,0,0
1.018466,4143,52972,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5092329999897629,0.5073440000414848,0.511121999938041,Dridex,40.0,2.9456064316334563,117.82425726533825,0,2,0,1,0,0,0,outbound,0,0
1.15027,52973,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5751349999918602,0.5713589999359101,0.5789110000478104,Benign,44.666666666666664,2.608083319568449,116.4943882740574,0,1,1,0,0,0,1,outbound,0,0
1.149915,8043,52973,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5749574999790639,0.571938999928534,0.5779760000295937,Benign,40.0,2.6088884830617913,104.35553932247166,0,2,0,1,0,0,0,outbound,0,0
0.998557,52974,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4992784999776631,0.4976069999393075,0.5009500000160187,Dridex,44.666666666666664,3.004335255774082,134.19364142457565,1,1,1,0,0,0,1,outbound,0,0
0.998612,443,52974,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4993059999542311,0.4976409999653697,0.5009709999430925,Dridex,34.0,3.0041697876652793,102.14177278061949,0,2,0,1,0,0,0,outbound,0,0
1.220135,52975,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6100675000343472,0.6091650000307709,0.6109700000379235,Benign,44.666666666666664,2.458744319276146,109.82391292766785,0,1,1,0,0,0,1,outbound,0,0
1.219776,8043,52975,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6098880000063218,0.6088890000246465,0.6108869999879971,Benign,40.0,2.459467967889186,98.37871871556744,0,2,0,1,0,0,0,outbound,0,0
1.039161,52976,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5195805000257678,0.5177540000295267,0.521407000022009,Dridex,44.666666666666664,2.886944371468906,128.95018192561113,0,1,1,0,0,0,1,outbound,0,0
1.039006,4143,52976,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5195030000177212,0.5193020000588149,0.5197039999766275,Dridex,40.0,2.887375048844761,115.49500195379044,0,2,0,1,0,0,0,outbound,0,0
1.160207,52977,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5801035000476986,0.5791019999887794,0.5811050001066178,Benign,44.666666666666664,2.5857454747299404,115.496631204604,0,1,1,0,0,0,1,outbound,0,0
1.160908,8043,52977,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5804539999808185,0.5799510000506416,0.5809569999109954,Benign,40.0,2.5841841041667384,103.36736416666953,0,2,0,1,0,0,0,outbound,0,0
0.998764,52978,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4993820000090636,0.4975989999948069,0.5011650000233203,Dridex,44.666666666666664,3.003712588759707,134.16582896460025,1,1,1,0,0,0,1,outbound,0,0
0.998769,443,52978,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4993845000280998,0.4975510000949725,0.5012179999612272,Dridex,34.0,3.0036975516861255,102.12571675732826,0,2,0,1,0,0,0,outbound,0,0
1.240907,52979,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6204535000142641,0.619838000042364,0.6210689999861643,Benign,44.666666666666664,2.417586491171377,107.98552993898818,0,1,1,0,0,0,1,outbound,0,0
1.240486,8043,52979,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6202430000412278,0.6195080000907183,0.6209779999917373,Benign,40.0,2.4184069792000877,96.7362791680035,0,2,0,1,0,0,0,outbound,0,0
1.029383,52980,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5146914999932051,0.5114920000778511,0.517890999908559,Dridex,44.666666666666664,2.9143671500306496,130.17506603470235,0,1,1,0,0,0,1,outbound,0,0
1.026729,4143,52980,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5133644999586977,0.5114769999636337,0.5152519999537617,Dridex,40.0,2.9219005209748627,116.87602083899452,0,2,0,1,0,0,0,outbound,0,0
1.149789,52981,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5748944999650121,0.5707779999356717,0.5790109999943525,Benign,44.666666666666664,2.6091743789512685,116.54312225982333,0,1,1,0,0,0,1,outbound,0,0
1.14986,8043,52981,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.574930000002496,0.5709700000006706,0.5788900000043213,Benign,40.0,2.609013271180839,104.36053084723356,0,2,0,1,0,0,0,outbound,0,0
0.998436,52982,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4992179999826476,0.4981119999429211,0.5003240000223741,Dridex,44.666666666666664,3.0046993497830607,134.20990429031005,1,1,1,0,0,0,1,outbound,0,0
0.998468,443,52982,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4992339999880641,0.498122000019066,0.5003459999570623,Dridex,34.0,3.004603051875473,102.15650376376608,0,2,0,1,0,0,0,outbound,0,0
1.240165,52983,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6200824999832548,0.6188909999327734,0.6212740000337362,Benign,44.666666666666664,2.419032951260518,108.05013848963647,0,1,1,0,0,0,1,outbound,0,0
1.239658,8043,52983,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6198290000320412,0.6184399999910966,0.6212180000729859,Benign,40.0,2.4200222964720917,96.80089185888366,0,2,0,1,0,0,0,outbound,0,0
1.019738,52984,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5098690000013448,0.5080910000251606,0.511646999977529,Dridex,44.666666666666664,2.941932143354469,131.4063024031663,0,1,1,0,0,0,1,outbound,0,0
1.019731,4143,52984,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5098655000329018,0.5082110000075772,0.5115200000582263,Dridex,40.0,2.9419523384108164,117.67809353643266,0,2,0,1,0,0,0,outbound,0,0
1.160356,52985,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5801779999746941,0.5790699999779463,0.5812859999714419,Benign,44.666666666666664,2.585413442081568,115.48180041297671,0,1,1,0,0,0,1,outbound,0,0
1.159832,8043,52985,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5799159999587573,0.5787789999740198,0.5810529999434948,Benign,40.0,2.5865815049076075,103.46326019630429,0,2,0,1,0,0,0,outbound,0,0
0.99848,52986,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4992399999755434,0.4983800000045448,0.5000999999465421,Dridex,44.666666666666664,3.004566941751462,134.20399006489865,1,1,1,0,0,0,1,outbound,0,0
0.998552,443,52986,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4992759999586269,0.4984829999739304,0.5000689999433234,Dridex,34.0,3.00435029923329,102.14791017393185,0,2,0,1,0,0,0,outbound,0,0
1.230063,52987,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6150314999977127,0.6109250000445172,0.6191379999509081,Benign,44.666666666666664,2.438899471002705,108.93750970478749,0,1,1,0,0,0,1,outbound,0,0
1.229758,8043,52987,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6148790000006557,0.610874000005424,0.6188839999958873,Benign,40.0,2.439504357767951,97.58017431071805,0,2,0,1,0,0,0,outbound,0,0
1.109606,52988,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5548030000063591,0.5186179999727756,0.5909880000399426,Dridex,44.666666666666664,2.7036623810613856,120.76358635407522,0,1,1,0,0,0,1,outbound,0,0
0.59394,4143,52988,TCP,"RST,ACK",2,80,40.0,0.0,40,40,0.0,0,0,0.5939400000497699,0.5939400000497699,0.5939400000497699,Dridex,40.0,3.3673435027107113,134.69374010842844,0,2,0,1,0,0,0,outbound,0,0
